test_loc,test_name,ref_loc,ref_name,method,TSM,MeanOS,MedianOS,std,MeanOS_RAW,MedianOS_RAW,std_RAW
Sets/16/,Alto_Sax_16_PV_IPL_44.27_per.wav,Source/Solo/,Alto_Sax_16.wav,IPL,44.27,3.4995,4.2771,1.17,3.6254,4.5132,1.4085
Sets/16/,Alto_Sax_17_FESOLA_44.27_per.wav,Source/Solo/,Alto_Sax_17.wav,FESOLA,44.27,2.5231,2.6898,0.81173,2.7885,2.6994,0.6445
Sets/16/,Alto_Sax_17_PV_53.83_per.wav,Source/Solo/,Alto_Sax_17.wav,PV,53.83,2.7369,2.9401,0.87784,2.7515,3,1.0058
Sets/16/,Alto_Sax_17_uTVS_78.21_per.wav,Source/Solo/,Alto_Sax_17.wav,uTVS,78.21,4.3024,4.3061,0.41147,4.0765,3.996,0.342
Sets/16/,Ardour_1_FESOLA_38.38_per.wav,Source/Music/,Ardour_1.wav,FESOLA,38.38,1,1,0.62823,1.2964,1.1752,0.34042
Sets/16/,Ardour_1_PV_99.61_per.wav,Source/Music/,Ardour_1.wav,PV,99.61,4.6536,4.7019,0.36192,4.4994,4.4866,0.4195
Sets/16/,Ardour_1_PV_IPL_166.7_per.wav,Source/Music/,Ardour_1.wav,IPL,166.7,4.0795,4.4255,0.94803,4.0977,4.5088,0.93682
Sets/16/,Ardour_1_WSOLA_38.38_per.wav,Source/Music/,Ardour_1.wav,WSOLA,38.38,1.7594,1.7123,0.55582,2.0519,1.9812,0.67596
Sets/16/,Bass_2_PV_78.21_per.wav,Source/Solo/,Bass_2.wav,PV,78.21,3.1714,3.0572,0.54874,3.2605,3.1385,0.58823
Sets/16/,Bass_2_PV_IPL_138.1_per.wav,Source/Solo/,Bass_2.wav,IPL,138.1,3.4084,3.6209,0.88703,3.7496,3.784,0.68632
Sets/16/,Bass_2_PV_IPL_38.38_per.wav,Source/Solo/,Bass_2.wav,IPL,38.38,2.4112,2.1659,1.383,2.3562,2.19,1.2533
Sets/16/,Bass_2_PV_IPL_53.83_per.wav,Source/Solo/,Bass_2.wav,IPL,53.83,3.1116,2.7094,1.3731,3.1106,3.4266,1.1168
Sets/16/,Brass_and_perc_10_HPTSM_166.7_per.wav,Source/Music/,Brass_and_perc_10.wav,HPTSM,166.7,3.6875,4.1348,1.0132,3.8017,4.036,1.094
Sets/16/,Brass_and_perc_5_HPTSM_82.58_per.wav,Source/Music/,Brass_and_perc_5.wav,HPTSM,82.58,3.3834,3.5243,0.59357,3.433,3.6193,0.69058
Sets/16/,Brass_and_perc_5_HPTSM_99.61_per.wav,Source/Music/,Brass_and_perc_5.wav,HPTSM,99.61,4.4644,4.3864,0.42891,4.3429,4.1988,0.30347
Sets/16/,Brass_and_perc_5_WSOLA_44.27_per.wav,Source/Music/,Brass_and_perc_5.wav,WSOLA,44.27,1.9094,1.8935,0.7938,2.2599,1.974,0.89734
Sets/16/,Brass_and_perc_6_PV_IPL_78.21_per.wav,Source/Music/,Brass_and_perc_6.wav,IPL,78.21,4.0661,4.4585,0.64858,3.8607,4.0793,0.88688
Sets/16/,C_minor_Aeolian_FESOLA_44.27_per.wav,Source/Music/,C_minor_Aeolian.wav,FESOLA,44.27,1.2881,1.5536,0.88525,1.5951,1.5319,0.68817
Sets/16/,Child_1_PV_38.38_per.wav,Source/Voice/,Child_1.wav,PV,38.38,2.9877,3.0061,0.63483,3.1764,3.1393,0.85306
Sets/16/,Child_1_PV_IPL_53.83_per.wav,Source/Voice/,Child_1.wav,IPL,53.83,3.3647,3.0555,0.97608,3.1442,3.4416,1.0537
Sets/16/,Child_1_uTVS_82.58_per.wav,Source/Voice/,Child_1.wav,uTVS,82.58,3.2867,3.3273,0.87798,3.3523,3.5939,0.78394
Sets/16/,Child_1_WSOLA_44.27_per.wav,Source/Voice/,Child_1.wav,WSOLA,44.27,2.4273,2.3921,0.6538,2.4606,2.3372,0.57663
Sets/16/,Child_2_FESOLA_138.1_per.wav,Source/Voice/,Child_2.wav,FESOLA,138.1,4.4365,4.4543,0.27511,4.5453,4.7112,0.35601
Sets/16/,Child_2_HPTSM_166.7_per.wav,Source/Voice/,Child_2.wav,HPTSM,166.7,4.1545,4.3357,0.456,4.1923,4.4356,0.64389
Sets/16/,Child_3_FESOLA_38.38_per.wav,Source/Voice/,Child_3.wav,FESOLA,38.38,2.3563,2.4847,0.54262,2.3289,2.4032,0.6824
Sets/16/,Child_3_uTVS_192.4_per.wav,Source/Voice/,Child_3.wav,uTVS,192.4,3.7022,3.8881,0.80652,3.7028,3.7234,0.98892
Sets/16/,Chiptune_FESOLA_78.21_per.wav,Source/Music/,Chiptune.wav,FESOLA,78.21,3.3499,3.5159,1.4477,3.3032,3.2392,1.2769
Sets/16/,Chiptune_WSOLA_38.38_per.wav,Source/Music/,Chiptune.wav,WSOLA,38.38,2.9658,2.9545,1.2331,3.2202,3.1124,0.80662
Sets/16/,Choral_PV_65.24_per.wav,Source/Voice/,Choral.wav,PV,65.24,3.92,4.3678,0.94541,4.038,4.0329,0.94862
Sets/16/,Choral_PV_IPL_99.61_per.wav,Source/Voice/,Choral.wav,IPL,99.61,4.3713,4.4543,0.62332,4.1396,4.3501,0.82395
Sets/16/,Choral_WSOLA_138.1_per.wav,Source/Voice/,Choral.wav,WSOLA,138.1,4.1393,4.3587,0.57882,4.124,4.0368,0.69149
Sets/16/,Dorothy_2_PV_192.4_per.wav,Source/Music/,Dorothy_2.wav,PV,192.4,3.7385,3.7421,0.83782,3.6436,3.4603,1.0749
Sets/16/,Dorothy_2_PV_44.27_per.wav,Source/Music/,Dorothy_2.wav,PV,44.27,2.4051,2.696,1.4268,2.6973,2.4424,1.2372
Sets/16/,Dorothy_2_WSOLA_65.24_per.wav,Source/Music/,Dorothy_2.wav,WSOLA,65.24,2.6882,2.6901,0.77118,2.6971,3.1828,1.1274
Sets/16/,Drums_2_FESOLA_65.24_per.wav,Source/Solo/,Drums_2.wav,FESOLA,65.24,3.6728,3.5093,0.61197,3.7722,3.7013,0.95146
Sets/16/,Drums_2_FESOLA_78.21_per.wav,Source/Solo/,Drums_2.wav,FESOLA,78.21,3.3553,3.2936,0.79411,3.486,3.552,0.90338
Sets/16/,Drums_2_uTVS_38.38_per.wav,Source/Solo/,Drums_2.wav,uTVS,38.38,2.4359,2.3486,0.6497,2.6517,2.8259,0.97322
Sets/16/,Drums_2_WSOLA_38.38_per.wav,Source/Solo/,Drums_2.wav,WSOLA,38.38,1.426,1.5391,0.49487,1.7627,1.7867,0.5555
Sets/16/,E_piano_1_PV_IPL_192.4_per.wav,Source/Solo/,E_piano_1.wav,IPL,192.4,3.3021,2.9653,1.0428,3.0331,3.0766,1.1913
Sets/16/,Farmacist_2_PV_78.21_per.wav,Source/Voice/,Farmacist_2.wav,PV,78.21,3.7545,3.7313,0.95411,3.7971,3.9926,0.9459
Sets/16/,Farmacist_2_PV_IPL_78.21_per.wav,Source/Voice/,Farmacist_2.wav,IPL,78.21,3.6657,3.9978,0.86261,3.7959,4.0974,1.1135
Sets/16/,Farmacist_2_uTVS_38.38_per.wav,Source/Voice/,Farmacist_2.wav,uTVS,38.38,2.8804,2.8877,0.85981,3.0921,2.9592,1.1251
Sets/16/,Farmacist_2_uTVS_44.27_per.wav,Source/Voice/,Farmacist_2.wav,uTVS,44.27,2.8269,3.0953,1.1252,3.0762,3.2128,1.2387
Sets/16/,Female_1_FESOLA_53.83_per.wav,Source/Voice/,Female_1.wav,FESOLA,53.83,3.4038,3.6632,0.84347,3.5245,3.6482,0.96234
Sets/16/,Female_1_PV_44.27_per.wav,Source/Voice/,Female_1.wav,PV,44.27,2.6417,2.6229,0.25466,2.7353,3.0503,0.61934
Sets/16/,Female_1_PV_53.83_per.wav,Source/Voice/,Female_1.wav,PV,53.83,2.6009,2.429,0.75193,2.8116,3.0242,1.0003
Sets/16/,Female_1_PV_82.58_per.wav,Source/Voice/,Female_1.wav,PV,82.58,3.0697,3.0281,1.1856,3.0221,2.4556,1.0032
Sets/16/,Female_1_PV_IPL_166.7_per.wav,Source/Voice/,Female_1.wav,IPL,166.7,4.2282,4.2384,0.29107,4.3083,4.09,0.42647
Sets/16/,Female_1_WSOLA_65.24_per.wav,Source/Voice/,Female_1.wav,WSOLA,65.24,3.5644,3.6478,0.93154,3.4528,3.6538,1.0055
Sets/16/,Female_10_FESOLA_192.4_per.wav,Source/Voice/,Female_10.wav,FESOLA,192.4,3.0859,2.8222,0.78155,2.9452,3.0148,0.90692
Sets/16/,Female_10_PV_166.7_per.wav,Source/Voice/,Female_10.wav,PV,166.7,3.1238,2.6805,0.83784,3.1939,3.4044,1.1014
Sets/16/,Female_10_PV_IPL_44.27_per.wav,Source/Voice/,Female_10.wav,IPL,44.27,2.1669,2.3673,0.64465,2.1736,1.9872,0.86627
Sets/16/,Female_11_HPTSM_166.7_per.wav,Source/Voice/,Female_11.wav,HPTSM,166.7,3.4536,3.3295,0.74041,3.5338,3.646,0.84054
Sets/16/,Female_11_PV_38.38_per.wav,Source/Voice/,Female_11.wav,PV,38.38,2.2716,2.6375,0.88598,2.3166,2.0304,0.96001
Sets/16/,Female_11_PV_IPL_99.61_per.wav,Source/Voice/,Female_11.wav,IPL,99.61,4.4731,4.6002,0.53922,4.4706,4.4418,0.40712
Sets/16/,Female_12_FESOLA_78.21_per.wav,Source/Voice/,Female_12.wav,FESOLA,78.21,3.965,4.3618,0.80591,3.8579,4.0708,0.77332
Sets/16/,Female_12_PV_53.83_per.wav,Source/Voice/,Female_12.wav,PV,53.83,2.976,3.0692,0.99381,3.0447,3.052,1.0287
Sets/16/,Female_12_PV_IPL_99.61_per.wav,Source/Voice/,Female_12.wav,IPL,99.61,4.7107,4.5697,0.51401,4.5968,4.5977,0.37285
Sets/16/,Female_12_uTVS_65.24_per.wav,Source/Voice/,Female_12.wav,uTVS,65.24,3.2115,3.0603,0.89255,3.1942,2.9072,1.0295
Sets/16/,Female_5_uTVS_166.7_per.wav,Source/Voice/,Female_5.wav,uTVS,166.7,4.3179,4.1598,0.40313,4.0959,4.156,0.67419
Sets/16/,Female_6_FESOLA_99.61_per.wav,Source/Voice/,Female_6.wav,FESOLA,99.61,5,5,0.748,4.8423,4.8899,0.15327
Sets/16/,Female_6_HPTSM_38.38_per.wav,Source/Voice/,Female_6.wav,HPTSM,38.38,2.4141,2.2686,0.82684,2.5408,2.8104,1.0869
Sets/16/,Female_6_PV_192.4_per.wav,Source/Voice/,Female_6.wav,PV,192.4,2.9355,2.7959,0.74265,3.0101,3,0.71124
Sets/16/,Female_6_WSOLA_78.21_per.wav,Source/Voice/,Female_6.wav,WSOLA,78.21,4.7718,4.6644,0.64631,4.4387,4.6668,0.57019
Sets/16/,Female_8_HPTSM_65.24_per.wav,Source/Voice/,Female_8.wav,HPTSM,65.24,2.7565,2.5774,0.87767,2.8101,2.8176,1.0068
Sets/16/,Female_8_PV_192.4_per.wav,Source/Voice/,Female_8.wav,PV,192.4,2.9565,2.8667,0.61453,3.1049,3.2292,0.57937
Sets/16/,Female_9_PV_IPL_78.21_per.wav,Source/Voice/,Female_9.wav,IPL,78.21,4.4453,4.5553,0.42667,4.237,4.0484,0.51283
Sets/16/,Female_BV_1_PV_IPL_65.24_per.wav,Source/Voice/,Female_BV_1.wav,IPL,65.24,4.3158,4.4464,0.62765,4.2692,4.4039,0.76083
Sets/16/,Female_BV_1_WSOLA_53.83_per.wav,Source/Voice/,Female_BV_1.wav,WSOLA,53.83,2.5576,2.3021,0.86109,2.6743,2.2272,1.1485
Sets/16/,Female_BV_2_PV_IPL_44.27_per.wav,Source/Voice/,Female_BV_2.wav,IPL,44.27,2.6696,2.9852,0.48495,2.8546,3.2282,1.0112
Sets/16/,Female_opera_HPTSM_99.61_per.wav,Source/Voice/,Female_opera.wav,HPTSM,99.61,4.7248,4.8141,0.38318,4.4489,4.7004,0.52397
Sets/16/,Female_opera_PV_IPL_192.4_per.wav,Source/Voice/,Female_opera.wav,IPL,192.4,3.6261,3.6226,0.88383,3.5906,3.7036,0.72581
Sets/16/,Female_opera_PV_IPL_44.27_per.wav,Source/Voice/,Female_opera.wav,IPL,44.27,2.2269,2.2425,0.74489,2.5725,2.6144,1.0882
Sets/16/,Female_opera_uTVS_166.7_per.wav,Source/Voice/,Female_opera.wav,uTVS,166.7,4.1141,4.1659,0.77468,4.2169,4.3548,0.6248
Sets/16/,G_Minor_PV_IPL_166.7_per.wav,Source/Music/,G_Minor.wav,IPL,166.7,3.8809,3.8881,0.48085,3.9237,4.0212,0.55484
Sets/16/,Guitar_PV_138.1_per.wav,Source/Solo/,Guitar.wav,PV,138.1,4.2187,4.4151,0.39522,4.2445,4.4756,0.80894
Sets/16/,I_Believe_it_1_HPTSM_166.7_per.wav,Source/Music/,I_Believe_it_1.wav,HPTSM,166.7,3.7002,3.8717,0.44365,3.8711,3.8504,0.5362
Sets/16/,I_Believe_it_1_PV_IPL_38.38_per.wav,Source/Music/,I_Believe_it_1.wav,IPL,38.38,1,1,0.33854,1.3994,1.2136,0.41059
Sets/16/,I_Believe_it_1_WSOLA_99.61_per.wav,Source/Music/,I_Believe_it_1.wav,WSOLA,99.61,4.2911,4.4167,0.87599,4.0695,4.4971,0.89075
Sets/16/,I_Believe_it_3_FESOLA_138.1_per.wav,Source/Solo/,I_Believe_it_3.wav,FESOLA,138.1,3.3903,3.5724,0.74679,3.5797,3.5485,0.83785
Sets/16/,Jazz_1_PV_38.38_per.wav,Source/Music/,Jazz_1.wav,PV,38.38,1.9777,1.9162,0.53356,2.1757,2.1972,0.64697
Sets/16/,Jazz_1_PV_IPL_82.58_per.wav,Source/Music/,Jazz_1.wav,IPL,82.58,3.8194,4.0099,0.91094,3.8477,4.0428,0.9032
Sets/16/,Jazz_1_uTVS_82.58_per.wav,Source/Music/,Jazz_1.wav,uTVS,82.58,3.6304,3.9819,0.93376,3.6746,3.6316,1.041
Sets/16/,Jazz_2_PV_IPL_138.1_per.wav,Source/Music/,Jazz_2.wav,IPL,138.1,4.8741,4.613,0.48472,4.7513,4.8056,0.31005
Sets/16/,Male_12_HPTSM_192.4_per.wav,Source/Voice/,Male_12.wav,HPTSM,192.4,3.6235,3.7887,1.0319,3.4032,3.7936,1.4057
Sets/16/,Male_18_HPTSM_44.27_per.wav,Source/Voice/,Male_18.wav,HPTSM,44.27,2.2719,2.371,0.53002,2.2473,1.9952,0.80976
Sets/16/,Male_18_PV_IPL_65.24_per.wav,Source/Voice/,Male_18.wav,IPL,65.24,2.6462,2.3823,1.0173,2.6777,2.4148,1.1838
Sets/16/,Male_18_WSOLA_192.4_per.wav,Source/Voice/,Male_18.wav,WSOLA,192.4,3.9551,4.1178,1.1473,3.7584,4.0471,1.1303
Sets/16/,Male_19_FESOLA_38.38_per.wav,Source/Voice/,Male_19.wav,FESOLA,38.38,1.5048,1.5171,0.40859,1.7315,1.5108,0.65718
Sets/16/,Male_19_PV_53.83_per.wav,Source/Voice/,Male_19.wav,PV,53.83,2.6736,2.6416,0.61526,2.8523,2.894,0.84232
Sets/16/,Male_2_uTVS_82.58_per.wav,Source/Voice/,Male_2.wav,uTVS,82.58,3.9606,3.9784,0.7098,3.6277,3.5928,0.65758
Sets/16/,Male_24_FESOLA_138.1_per.wav,Source/Voice/,Male_24.wav,FESOLA,138.1,3.6005,3.517,1.0799,3.4482,3.7079,1.2407
Sets/16/,Male_24_HPTSM_38.38_per.wav,Source/Voice/,Male_24.wav,HPTSM,38.38,1.8369,1.7595,0.50854,1.774,1.4324,0.8026
Sets/16/,Male_24_PV_IPL_53.83_per.wav,Source/Voice/,Male_24.wav,IPL,53.83,2.527,2.1834,1.1455,2.9787,3.0076,0.96188
Sets/16/,Male_5_HPTSM_44.27_per.wav,Source/Voice/,Male_5.wav,HPTSM,44.27,2.2558,1.8906,0.87071,2.4538,2.2778,0.95763
Sets/16/,Male_5_WSOLA_65.24_per.wav,Source/Voice/,Male_5.wav,WSOLA,65.24,3.5799,3.4166,0.53788,3.6394,3.7213,0.82992
Sets/16/,Male_7_FESOLA_78.21_per.wav,Source/Voice/,Male_7.wav,FESOLA,78.21,3.545,3.869,0.79578,3.7017,4.0914,0.92122
Sets/16/,Male_7_PV_166.7_per.wav,Source/Voice/,Male_7.wav,PV,166.7,3.0641,3.092,0.82166,3.2559,3.2176,0.802
Sets/16/,Male_7_PV_IPL_78.21_per.wav,Source/Voice/,Male_7.wav,IPL,78.21,4.0809,4.2816,0.6502,4.1183,4.1202,0.79531
Sets/16/,Male_7_WSOLA_44.27_per.wav,Source/Voice/,Male_7.wav,WSOLA,44.27,1.8219,1.8793,0.35834,1.8646,1.882,0.68741
Sets/16/,Male_8_FESOLA_82.58_per.wav,Source/Voice/,Male_8.wav,FESOLA,82.58,4.4358,4.4508,0.86306,4.3658,4.518,0.66577
Sets/16/,Male_8_HPTSM_65.24_per.wav,Source/Voice/,Male_8.wav,HPTSM,65.24,2.9536,2.8103,0.77474,2.8995,3.0092,1.0745
Sets/16/,Male_9_FESOLA_65.24_per.wav,Source/Voice/,Male_9.wav,FESOLA,65.24,3.8107,4.3911,0.97623,3.5746,4.034,1.25
Sets/16/,Male_9_HPTSM_53.83_per.wav,Source/Voice/,Male_9.wav,HPTSM,53.83,2.3369,2.1601,0.48331,2.6529,2.5856,0.48188
Sets/16/,Male_9_PV_99.61_per.wav,Source/Voice/,Male_9.wav,PV,99.61,4.6891,4.7394,0.25724,4.6726,4.8116,0.33067
Sets/16/,Male_sing_1_FESOLA_65.24_per.wav,Source/Voice/,Male_sing_1.wav,FESOLA,65.24,3.3867,3.6521,0.66964,3.3646,3.5652,0.77483
Sets/16/,Mexican_Flute_01_WSOLA_99.61_per.wav,Source/Solo/,Mexican_Flute_01.wav,WSOLA,99.61,4.9619,4.9599,0.3048,4.8351,4.8983,0.20154
Sets/16/,Music_Box_01_PV_IPL_99.61_per.wav,Source/Solo/,Music_Box_01.wav,IPL,99.61,4.5316,4.5553,0.52581,4.4032,4.5536,0.5073
Sets/16/,Music_Box_01_uTVS_166.7_per.wav,Source/Solo/,Music_Box_01.wav,uTVS,166.7,3.7319,4.0761,0.74431,3.6586,4.0148,0.94223
Sets/16/,Oboe_cello_2_PV_166.7_per.wav,Source/Music/,Oboe_cello_2.wav,PV,166.7,4.2923,4.2178,0.63401,4.3559,4.3868,0.54993
Sets/16/,Oboe_cello_2_uTVS_192.4_per.wav,Source/Music/,Oboe_cello_2.wav,uTVS,192.4,4.3767,4.3386,0.63211,4.2701,4.342,0.6393
Sets/16/,Oboe_piano_2_HPTSM_78.21_per.wav,Source/Music/,Oboe_piano_2.wav,HPTSM,78.21,4.9844,4.9734,0.34678,4.7337,4.7562,0.25752
Sets/16/,Oboe_piano_2_PV_166.7_per.wav,Source/Music/,Oboe_piano_2.wav,PV,166.7,3.1682,2.7081,0.9633,3.3752,3.138,0.79302
Sets/16/,Oboe_piano_2_WSOLA_82.58_per.wav,Source/Music/,Oboe_piano_2.wav,WSOLA,82.58,3.1363,3.4689,0.84027,3.3154,3.5099,0.8287
Sets/16/,Oboe_piano_3_PV_IPL_138.1_per.wav,Source/Music/,Oboe_piano_3.wav,IPL,138.1,4.5718,4.6201,0.30056,4.6449,4.8344,0.40264
Sets/16/,Oboe_piano_3_WSOLA_78.21_per.wav,Source/Music/,Oboe_piano_3.wav,WSOLA,78.21,3.8353,3.7664,0.73637,3.5593,3.853,0.86924
Sets/16/,Ocarina_01_HPTSM_44.27_per.wav,Source/Solo/,Ocarina_01.wav,HPTSM,44.27,3.8776,4.2669,0.82898,3.9555,4.392,0.87901
Sets/16/,Ocarina_01_uTVS_138.1_per.wav,Source/Solo/,Ocarina_01.wav,uTVS,138.1,4.4697,4.4858,0.31208,4.3778,4.3656,0.41778
Sets/16/,Perc_2_uTVS_53.83_per.wav,Source/Solo/,Perc_2.wav,uTVS,53.83,3.4206,3.243,0.89346,3.6235,3.8366,0.84727
Sets/16/,Percussion_HPTSM_192.4_per.wav,Source/Solo/,Percussion.wav,HPTSM,192.4,3.1505,3.2047,0.20996,3.0935,3.0764,0.50199
Sets/16/,Percussion_PV_44.27_per.wav,Source/Solo/,Percussion.wav,PV,44.27,2.5036,2.1436,0.9704,2.4931,2.1292,1.3485
Sets/16/,Percussion_uTVS_65.24_per.wav,Source/Solo/,Percussion.wav,uTVS,65.24,3.5857,3.4881,0.87542,3.371,3.8632,0.78334
Sets/16/,Piano_Allegro_FESOLA_192.4_per.wav,Source/Solo/,Piano_Allegro.wav,FESOLA,192.4,2.8379,3.0009,0.81756,2.779,3.0403,1.1756
Sets/16/,Piano_Allegro_FESOLA_65.24_per.wav,Source/Solo/,Piano_Allegro.wav,FESOLA,65.24,1.4971,1.1957,0.78664,1.9016,1.726,0.71014
Sets/16/,Piano_Turkish_PV_82.58_per.wav,Source/Solo/,Piano_Turkish.wav,PV,82.58,4.5166,4.5065,0.38775,4.6146,4.7562,0.44965
Sets/16/,Rain_Stick_St_04_uTVS_44.27_per.wav,Source/Solo/,Rain_Stick_St_04.wav,uTVS,44.27,2.463,2.2866,0.96049,2.7663,2.809,0.9865
Sets/16/,Rain_Stick_St_04_WSOLA_38.38_per.wav,Source/Solo/,Rain_Stick_St_04.wav,WSOLA,38.38,1.484,1.7701,0.58723,1.8135,1.9668,0.49702
Sets/16/,Rain_Stick_St_05_PV_138.1_per.wav,Source/Solo/,Rain_Stick_St_05.wav,PV,138.1,3.18,2.9076,1.0028,3.0484,2.6331,1.1867
Sets/16/,Rain_Stick_St_05_PV_166.7_per.wav,Source/Solo/,Rain_Stick_St_05.wav,PV,166.7,3.5303,4.0347,0.93309,3.4988,4.0244,1.1563
Sets/16/,Rain_Stick_St_05_WSOLA_99.61_per.wav,Source/Solo/,Rain_Stick_St_05.wav,WSOLA,99.61,4.7247,4.7803,0.3107,4.6115,4.5396,0.36224
Sets/16/,Rock_2_FESOLA_138.1_per.wav,Source/Music/,Rock_2.wav,FESOLA,138.1,1.4594,1.4242,0.64719,1.7417,1.5756,0.59829
Sets/16/,Rock_2_FESOLA_99.61_per.wav,Source/Music/,Rock_2.wav,FESOLA,99.61,4.123,4.4751,0.92092,4.0108,4.1103,0.95262
Sets/16/,Rock_2_PV_38.38_per.wav,Source/Music/,Rock_2.wav,PV,38.38,2.4018,2.3591,1.0142,2.5631,2.2964,0.93396
Sets/16/,Rock_2_uTVS_192.4_per.wav,Source/Music/,Rock_2.wav,uTVS,192.4,3.4777,3.7982,0.85502,3.5848,3.7684,0.77686
Sets/16/,Saxophones_1_HPTSM_78.21_per.wav,Source/Music/,Saxophones_1.wav,HPTSM,78.21,4.3354,4.4146,0.70708,4.3267,4.6446,0.69541
Sets/16/,Saxophones_1_PV_IPL_192.4_per.wav,Source/Music/,Saxophones_1.wav,IPL,192.4,3.7644,3.5813,0.44569,3.6608,3.6546,0.65697
Sets/16/,Saxophones_1_WSOLA_138.1_per.wav,Source/Music/,Saxophones_1.wav,WSOLA,138.1,3.9297,4.0417,1.0499,3.8337,4.1188,1.1878
Sets/16/,Saxophones_3_HPTSM_82.58_per.wav,Source/Music/,Saxophones_3.wav,HPTSM,82.58,3.3584,3.4708,1.2614,3.078,3.0996,1.3397
Sets/16/,Saxophones_3_WSOLA_166.7_per.wav,Source/Music/,Saxophones_3.wav,WSOLA,166.7,4.2616,4.2154,0.39642,4.2608,4.388,0.44452
Sets/16/,Saxophones_4_FESOLA_138.1_per.wav,Source/Solo/,Saxophones_4.wav,FESOLA,138.1,4.4504,4.4973,0.57553,4.2243,4.2288,0.5563
Sets/16/,Saxophones_4_uTVS_44.27_per.wav,Source/Solo/,Saxophones_4.wav,uTVS,44.27,3.3268,3.5619,0.85265,3.2728,3.0416,0.49082
Sets/16/,Shaker_01_HPTSM_44.27_per.wav,Source/Solo/,Shaker_01.wav,HPTSM,44.27,2.8289,2.3488,0.90676,3.074,2.8259,1.0069
Sets/16/,Shaker_01_WSOLA_44.27_per.wav,Source/Solo/,Shaker_01.wav,WSOLA,44.27,2.4649,2.3651,0.91126,2.6238,2.8569,0.91991
Sets/16/,Shaker_01_WSOLA_78.21_per.wav,Source/Solo/,Shaker_01.wav,WSOLA,78.21,3.7755,3.7371,0.42429,3.9617,4.0096,0.53821
Sets/16/,Solo_flute_1_FESOLA_138.1_per.wav,Source/Solo/,Solo_flute_1.wav,FESOLA,138.1,4.3621,4.4092,0.32276,4.3333,4.7452,0.67311
Sets/16/,Solo_flute_1_FESOLA_192.4_per.wav,Source/Solo/,Solo_flute_1.wav,FESOLA,192.4,4.1171,4.1022,0.30864,3.9716,4.05,0.4091
Sets/16/,Solo_flute_1_PV_IPL_38.38_per.wav,Source/Solo/,Solo_flute_1.wav,IPL,38.38,2.8876,2.7508,0.74327,3.0605,2.8569,0.89339
Sets/16/,Solo_flute_1_PV_IPL_44.27_per.wav,Source/Solo/,Solo_flute_1.wav,IPL,44.27,3.0198,3.1881,0.86022,2.9685,2.9776,0.99068
Sets/16/,Solo_flute_1_PV_IPL_78.21_per.wav,Source/Solo/,Solo_flute_1.wav,IPL,78.21,4.5049,4.4865,0.11956,4.3326,4.362,0.30391
Sets/16/,Solo_flute_1_uTVS_78.21_per.wav,Source/Solo/,Solo_flute_1.wav,uTVS,78.21,4.3331,4.4156,0.28844,4.3107,4.1335,0.36554
Sets/16/,Solo_flute_3_PV_IPL_192.4_per.wav,Source/Solo/,Solo_flute_3.wav,IPL,192.4,4.394,4.5264,0.47294,4.3412,4.678,0.66729
Sets/16/,Solo_flute_3_WSOLA_65.24_per.wav,Source/Solo/,Solo_flute_3.wav,WSOLA,65.24,3.8628,4.065,0.68135,3.9127,4.072,0.816
Sets/16/,Sop_Sax_05_HPTSM_53.83_per.wav,Source/Solo/,Sop_Sax_05.wav,HPTSM,53.83,4.4392,4.6438,0.68493,4.6203,4.842,0.6245
Sets/16/,Sop_Sax_05_PV_65.24_per.wav,Source/Solo/,Sop_Sax_05.wav,PV,65.24,4.1092,4.2936,0.7641,4.2769,4.5776,0.81702
Sets/16/,Sop_Sax_05_WSOLA_166.7_per.wav,Source/Solo/,Sop_Sax_05.wav,WSOLA,166.7,4.4666,4.5493,0.72883,4.5932,4.7895,0.63141
Sets/16/,Synth_Bass_1_FESOLA_78.21_per.wav,Source/Solo/,Synth_Bass_1.wav,FESOLA,78.21,1.5975,1.3829,0.97212,1.9543,1.7244,0.92057
Sets/16/,Synth_Bass_1_WSOLA_78.21_per.wav,Source/Solo/,Synth_Bass_1.wav,WSOLA,78.21,4.2236,4.5225,0.59647,4.1072,4.1875,0.61811
Sets/16/,Synth_Bass_1_WSOLA_82.58_per.wav,Source/Solo/,Synth_Bass_1.wav,WSOLA,82.58,4.6286,4.5387,0.38198,4.6043,4.7895,0.36174
Sets/16/,Synth_Pad_1_FESOLA_138.1_per.wav,Source/Music/,Synth_Pad_1.wav,FESOLA,138.1,2.5695,2.0125,1.0527,2.5193,2.7729,1.2011
Sets/16/,Synth_Pad_1_PV_38.38_per.wav,Source/Music/,Synth_Pad_1.wav,PV,38.38,3.1154,2.7258,0.84552,3.0167,2.8027,1.0303
Sets/16/,Synth_Pad_1_PV_82.58_per.wav,Source/Music/,Synth_Pad_1.wav,PV,82.58,4.2636,4.0391,0.40787,4.4092,4.3204,0.39782
Sets/16/,Tambourine_01_PV_192.4_per.wav,Source/Solo/,Tambourine_01.wav,PV,192.4,3.6672,3.4304,1.1897,3.6419,3.9806,1.0957
Sets/16/,Tambourine_01_uTVS_53.83_per.wav,Source/Solo/,Tambourine_01.wav,uTVS,53.83,3.7909,3.7228,0.45574,4.2006,4.1088,0.4951
Sets/16/,Tambourine_02_HPTSM_99.61_per.wav,Source/Solo/,Tambourine_02.wav,HPTSM,99.61,4.2582,4.4012,0.71888,4.2112,4.5353,0.88894
